LocalityID	CollectorName	LastNameGuess	VerbatimCollectors	FieldNo	iYear	VerbatimDate
7837	R. Meier	Meier	"R.D. Suttkus, J.H. Caruso & R. Meier"	RDS 9563	1988	22/4/1988
7838	R.D. Suttkus	Suttkus	"R.D. Suttkus, J.H. Caruso & R. Meier"	RDS 9564	1988	22/4/1988
7838	J.H. Caruso	Caruso	"R.D. Suttkus, J.H. Caruso & R. Meier"	RDS 9564	1988	22/4/1988
7838	R. Meier	Meier	"R.D. Suttkus, J.H. Caruso & R. Meier"	RDS 9564	1988	22/4/1988
7839	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9567	1988	6/5/1988
7840	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9568	1988	6/5/1988
7841	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9569	1988	10 May 1988
7842	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9571	1988	10/5/1988
7843	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9573	1988	11/5/1988
7844	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9583	1988	17/5/1988
7844	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9583	1988	17/5/1988
7845	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9594	1988	19/5/1988
7846	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9595	1988	19 May 1988
7847	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9598	1988	24/5/1988
7847	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9598	1988	24/5/1988
7848	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9599	1988	24/5/1988
7848	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9599	1988	24/5/1988
7849	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9600	1988	24/5/1988
7849	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9600	1988	24/5/1988
7850	R.D. Suttkus	Suttkus	R.D. Suttkus & D.A. White	RDS 9610	1988	14/6/1988
7850	D.A. White	White	R.D. Suttkus & D.A. White	RDS 9610	1988	14/6/1988
7851	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9623	1988	1/7/1988
7852	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9624	1988	1/7/1988
7853	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9625	1988	1/7/1988
7854	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9626	1988	1/7/1988
7855	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9628	1988	1/7/1988
7856	R.D. Suttkus	Suttkus	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9629	1988	2/7/1988
7856	J.H. Caruso	Caruso	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9629	1988	2/7/1988
7856	G.E. Gunning	Gunning	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9629	1988	2/7/1988
7857	R.D. Suttkus	Suttkus	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9630	1988	2/7/1988
7857	J.H. Caruso	Caruso	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9630	1988	2/7/1988
7857	G.E. Gunning	Gunning	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9630	1988	2/7/1988
7858	R.D. Suttkus	Suttkus	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9631	1988	2/7/1988
7858	J.H. Caruso	Caruso	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9631	1988	2/7/1988
7858	G.E. Gunning	Gunning	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9631	1988	2/7/1988
7859	R.D. Suttkus	Suttkus	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9632	1988	2/7/1988
7859	J.H. Caruso	Caruso	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9632	1988	2/7/1988
7859	G.E. Gunning	Gunning	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9632	1988	2/7/1988
7860	R.D. Suttkus	Suttkus	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9633	1988	2/7/1988
7860	J.H. Caruso	Caruso	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9633	1988	2/7/1988
7860	G.E. Gunning	Gunning	"R.D. Suttkus, J.H. Caruso & G.E. Gunning"	RDS 9633	1988	2/7/1988
7861	J.H. Caruso	Caruso	J.H. Caruso & G.E. Gunning	RDS 9649	1988	1/8/1988
7861	G.E. Gunning	Gunning	J.H. Caruso & G.E. Gunning	RDS 9649	1988	1/8/1988
7862	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9653	1988	2/8/1988
7862	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9653	1988	2/8/1988
7863	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9659	1988	3/8/1988
7863	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9659	1988	3/8/1988
7864	R.D. Suttkus	Suttkus	R.D. Suttkus & A. Sliwa	RDS 9679	1988	9/9/1988
7864	A. Sliwa	Sliwa	R.D. Suttkus & A. Sliwa	RDS 9679	1988	9/9/1988
7865	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9682	1988	21/9/1988
7865	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9682	1988	21/9/1988
7866	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9685	1988	21/9/1988
7866	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9685	1988	21/9/1988
7867	R.D. Suttkus	Suttkus	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9688	1988	23/9/1988
7867	A. Sliwa	Sliwa	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9688	1988	23/9/1988
7867	H.S. Bui	Bui	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9688	1988	23/9/1988
7868	R.D. Suttkus	Suttkus	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9689	1988	23/9/1988
7868	A. Sliwa	Sliwa	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9689	1988	23/9/1988
7868	H.S. Bui	Bui	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9689	1988	23/9/1988
7869	R.D. Suttkus	Suttkus	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9690	1988	30/9/1988
7869	A. Sliwa	Sliwa	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9690	1988	30/9/1988
7869	H.S. Bui	Bui	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9690	1988	30/9/1988
7870	R.D. Suttkus	Suttkus	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9691	1988	30/9/1988
7870	A. Sliwa	Sliwa	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9691	1988	30/9/1988
7870	H.S. Bui	Bui	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9691	1988	30/9/1988
7871	R.D. Suttkus	Suttkus	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9692	1988	30/9/1988
7871	A. Sliwa	Sliwa	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9692	1988	30/9/1988
7871	H.S. Bui	Bui	"R.D. Suttkus, A. Sliwa & H.S. Bui"	RDS 9692	1988	30/9/1988
7872	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9710	1988	3/11/1988
7872	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9710	1988	3/11/1988
7873	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9711	1988	3 November 1988
7873	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9711	1988	3 November 1988
7874	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9712	1988	3/11/1988
7874	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9712	1988	3/11/1988
7875	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9713	1988	3/11/1988
7875	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9713	1988	3/11/1988
7876	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9714	1988	3/11/1988
7876	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9714	1988	3/11/1988
7877	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9716	1988	3/11/1988
7877	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9716	1988	3/11/1988
7878	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9733	1988	13 December 1988
7878	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9733	1988	13 December 1988
7879	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9735	1988	13/12/1988
7879	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9735	1988	13/12/1988
7880	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9737	1988	13/12/1988
7880	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9737	1988	13/12/1988
7881	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9738	1988	13 December 1988
7881	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9738	1988	13 December 1988
7882	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9739	1988	13 December 1988
7882	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9739	1988	13 December 1988
7883	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9740	1988	13 December 1988
7883	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9740	1988	13 December 1988
7884	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9741	1988	14/12/1988
18404	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9480	1988	14 January 1988
18404	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9480	1988	14 January 1988
18405	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9481	1988	14 January 1988
18405	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9481	1988	14 January 1988
18406	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9482	1988	14 January 1988
18406	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9482	1988	14 January 1988
18407	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9483	1988	14 January 1988
18407	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9483	1988	14 January 1988
18408	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9484	1988	14/1/1988
18408	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9484	1988	14/1/1988
18409	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9485	1988	14 January 1988
18409	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9485	1988	14 January 1988
18410	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9486	1988	14/1/1988
18410	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9486	1988	14/1/1988
18411	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9487	1988	14 January 1988
18411	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9487	1988	14 January 1988
18412	R.D. Suttkus	Suttkus	R.D. Suttkus & R. Meier	RDS 9488	1988	28/1/1988
18412	R. Meier	Meier	R.D. Suttkus & R. Meier	RDS 9488	1988	28/1/1988
18413	R.D. Suttkus	Suttkus	R.D. Suttkus & R. Meier	RDS 9501	1988	30/1/1988
18413	R. Meier	Meier	R.D. Suttkus & R. Meier	RDS 9501	1988	30/1/1988
18414	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9502	1988	4/2/1988
18414	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9502	1988	4/2/1988
18415	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9503	1988	4/2/1988
18415	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9503	1988	4/2/1988
18416	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9504	1988	4/2/1988
18416	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9504	1988	4/2/1988
18417	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9505	1988	4/2/1988
18417	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9505	1988	4/2/1988
18418	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9506	1988	4 February 1988
18418	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9506	1988	4 February 1988
18419	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9507	1988	4/2/1988
18419	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9507	1988	4/2/1988
18420	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9508	1988	4/2/1988
18420	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9508	1988	4/2/1988
18421	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9509	1988	4/2/1988
18421	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9509	1988	4/2/1988
18422	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9513	1988	25/2/1988
18422	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9513	1988	25/2/1988
18423	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9514	1988	25/2/1988
18423	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9514	1988	25/2/1988
18424	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9515	1988	25/2/1988
18424	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9515	1988	25/2/1988
18425	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9521	1988	24 March 1988
18425	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9521	1988	24 March 1988
18426	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9522	1988	24 March 1988
18426	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9522	1988	24 March 1988
18427	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9523	1988	24/3/1988
18427	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9523	1988	24/3/1988
18428	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9524	1988	24 March 1988
18428	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9524	1988	24 March 1988
18429	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9525	1988	24 March 1988
18429	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9525	1988	24 March 1988
18430	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9526	1988	24/3/1988
18430	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9526	1988	24/3/1988
18431	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9532	1988	9/4/1988
18432	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9533	1988	9/4/1988
18433	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9534	1988	9/4/1988
18434	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9535	1988	9/4/1988
18435	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9536	1988	14 April 1988
18435	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9536	1988	14 April 1988
18436	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9537	1988	14/4/1988
18436	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9537	1988	14/4/1988
18437	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9538	1988	14 April 1988
18437	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9538	1988	14 April 1988
18438	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9539	1988	14/4/1988
18438	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9539	1988	14/4/1988
18439	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9540	1988	14 April 1988
18439	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9540	1988	14 April 1988
18440	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9541	1988	14 April 1988
18440	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9541	1988	14 April 1988
18441	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9542	1988	14/4/1988
18441	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9542	1988	14/4/1988
18442	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9543	1988	14 April 1988
18442	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9543	1988	14 April 1988
18443	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9544	1988	16/4/1988
18444	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9545	1988	16/4/1988
18445	R.D. Suttkus	Suttkus	"R.D. Suttkus, M.F. Mettee & M. Pierson"	RDS 9546	1988	16/4/1988
18445	M.F. Mettee	Mettee	"R.D. Suttkus, M.F. Mettee & M. Pierson"	RDS 9546	1988	16/4/1988
18445	M. Pierson	Pierson	"R.D. Suttkus, M.F. Mettee & M. Pierson"	RDS 9546	1988	16/4/1988
18446	R.D. Suttkus	Suttkus	"R.D. Suttkus, M.F. Mettee & M. Pierson"	RDS 9547	1988	16/4/1988
18446	M.F. Mettee	Mettee	"R.D. Suttkus, M.F. Mettee & M. Pierson"	RDS 9547	1988	16/4/1988
18446	M. Pierson	Pierson	"R.D. Suttkus, M.F. Mettee & M. Pierson"	RDS 9547	1988	16/4/1988
18447	R.D. Suttkus	Suttkus	"Suttkus, Mettee, Pierson & P. O'Neil"	RDS 9548	1988	17/4/1988
18447	Mettee	Mettee	"Suttkus, Mettee, Pierson & P. O'Neil"	RDS 9548	1988	17/4/1988
18447	Pierson	Pierson	"Suttkus, Mettee, Pierson & P. O'Neil"	RDS 9548	1988	17/4/1988
18447	P. O'Neil	O'Neil	"Suttkus, Mettee, Pierson & P. O'Neil"	RDS 9548	1988	17/4/1988
18448	R.D. Suttkus	Suttkus	"Suttkus, Mettee, Pierson & P. O'Neil"	RDS 9549	1988	17/4/1988
18448	Mettee	Mettee	"Suttkus, Mettee, Pierson & P. O'Neil"	RDS 9549	1988	17/4/1988
18448	Pierson	Pierson	"Suttkus, Mettee, Pierson & P. O'Neil"	RDS 9549	1988	17/4/1988
18448	P. O'Neil	O'Neil	"Suttkus, Mettee, Pierson & P. O'Neil"	RDS 9549	1988	17/4/1988
18449	R.D. Suttkus	Suttkus	R.D. Suttkus & R. Meier	RDS 9551	1988	21/4/1988
18449	R. Meier	Meier	R.D. Suttkus & R. Meier	RDS 9551	1988	21/4/1988
18450	R.D. Suttkus	Suttkus	R.D. Suttkus & R. Meier	RDS 9559	1988	21/4/1988
18450	R. Meier	Meier	R.D. Suttkus & R. Meier	RDS 9559	1988	21/4/1988
18451	R.D. Suttkus	Suttkus	R.D. Suttkus & R. Meier	RDS 9565	1988	22/4/1988
18451	R. Meier	Meier	R.D. Suttkus & R. Meier	RDS 9565	1988	22/4/1988
18452	R.D. Suttkus	Suttkus	R.D. Suttkus & R. Meier	RDS 9566	1988	22/4/1988
18452	R. Meier	Meier	R.D. Suttkus & R. Meier	RDS 9566	1988	22/4/1988
18453	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9570	1988	10 May 1988
18454	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9572	1988	11 May 1988
18455	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9574	1988	11 May 1988
18456	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9575	1988	11 May 1988
18457	R.D. Suttkus	Suttkus	R.D. Suttkus & M.F. Mettee	RDS 9576	1988	12/5/1988
18457	M.F. Mettee	Mettee	R.D. Suttkus & M.F. Mettee	RDS 9576	1988	12/5/1988
18458	R.D. Suttkus	Suttkus	R.D. Suttkus & M.F. Mettee	RDS 9577	1988	12/5/1988
18458	M.F. Mettee	Mettee	R.D. Suttkus & M.F. Mettee	RDS 9577	1988	12/5/1988
18459	R.D. Suttkus	Suttkus	R.D. Suttkus & M.F. Mettee	RDS 9578	1988	12/5/1988
18459	M.F. Mettee	Mettee	R.D. Suttkus & M.F. Mettee	RDS 9578	1988	12/5/1988
18460	R.D. Suttkus	Suttkus	"R.D. Suttkus, M.F. Mettee & M. Pierson"	RDS 9579	1988	13/5/1988
18460	M.F. Mettee	Mettee	"R.D. Suttkus, M.F. Mettee & M. Pierson"	RDS 9579	1988	13/5/1988
18460	M. Pierson	Pierson	"R.D. Suttkus, M.F. Mettee & M. Pierson"	RDS 9579	1988	13/5/1988
18461	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9580	1988	13/5/1988
18462	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9582	1988	14/5/1988
18463	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9584	1988	17/5/1988
18463	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9584	1988	17/5/1988
18464	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9585	1988	17/5/1988
18464	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9585	1988	17/5/1988
18465	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9586	1988	17/5/1988
18465	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9586	1988	17/5/1988
18466	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9587	1988	17 May 1988
18466	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9587	1988	17 May 1988
18467	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9588	1988	17 May 1988
18467	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9588	1988	17 May 1988
18468	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9589	1988	17/5/1988
18468	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9589	1988	17/5/1988
18469	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9590	1988	17/5/1988
18469	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9590	1988	17/5/1988
18470	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9591	1988	18 May 1988
18471	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9592	1988	18/5/1988
18472	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9593	1988	19/5/1988
18473	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9596	1988	24/5/1988
18473	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9596	1988	24/5/1988
18474	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9597	1988	24/5/1988
18474	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9597	1988	24/5/1988
18475	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9601	1988	24/5/1988
18475	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9601	1988	24/5/1988
18476	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9602	1988	24/5/1988
18476	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9602	1988	24/5/1988
18477	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9603	1988	25/5/1988
18478	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9604	1988	25/5/1988
18479	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9606	1988	26 May 1988
18480	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9607	1988	26/5/1988
18481	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9608	1988	26/5/1988
18482	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 9609	1988	26/5/1988
18483	R.D. Suttkus	Suttkus	R.D. Suttkus & D.A. White	RDS 9611	1988	14/6/1988
18483	D.A. White	White	R.D. Suttkus & D.A. White	RDS 9611	1988	14/6/1988
18484	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9612	1988	17/6/1988
18484	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9612	1988	17/6/1988
18485	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9613	1988	17 June 1988
18485	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9613	1988	17 June 1988
18486	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9614	1988	17 June 1988
18486	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9614	1988	17 June 1988
18487	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9615	1988	17 June 1988
18487	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9615	1988	17 June 1988
18488	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9616	1988	17 June 1988
18488	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9616	1988	17 June 1988
18489	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9617	1988	17/6/1988
18489	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9617	1988	17/6/1988
18490	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9618	1988	17 June 1988
18490	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9618	1988	17 June 1988
18491	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9619	1988	17 June 1988
18491	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9619	1988	17 June 1988
18492	R.D. Suttkus	Suttkus	R.D. Suttkus & J.H. Caruso	RDS 9620	1988	23/6/1988
18492	J.H. Caruso	Caruso	R.D. Suttkus & J.H. Caruso	RDS 9620	1988	23/6/1988
